经皮肾镜异物取出术	55.03006	{"2_operation_term": ["异物取出术"], "0_approach_term": ["经皮肾镜"]}
眼压测量	89.11001	{"2_operation_term": ["测量"], "5_others_term": ["眼压"]}
内镜下胆管碎石取石术	51.88009	{"1_region_term": ["胆管"], "2_operation_term": ["碎石取石术"], "0_approach_term": ["内镜下"]}
胸腔镜下支气管袖形切除术	32.1 004	{"1_region_term": ["支气管"], "0_approach_term": ["胸腔镜下"], "2_operation_term": ["切除术"], "3_disease_term": ["袖形"]}
内镜下小肠内异物去除	98.03003	{"1_region_term": ["小肠内"], "2_operation_term": ["异物去除"], "0_approach_term": ["内镜下"]}
腭切开探查术	27.1 001	{"1_region_term": ["腭"], "2_operation_term": ["切开探查术"]}
腭裂伤缝合术	27.61001	{"dummy_term": ["腭裂", "伤"], "2_operation_term": ["缝合术"]}
附睾病损切除术	63.3 001	{"1_region_term": ["附睾"], "2_operation_term": ["病损切除术"]}
膝关节滑膜切除术	80.76002	{"1_region_term": ["膝关节", "滑膜"], "2_operation_term": ["切除术"]}
结膜下注射	10.91001	{"1_region_term": ["结膜下"], "2_operation_term": ["注射"]}
内乳淋巴结清扫术	40.22001	{"1_region_term": ["内乳淋巴结"], "2_operation_term": ["清扫术"]}
胸骨骨折切开复位钢板内固定术	79.39053	{"1_region_term": ["胸骨"], "4_implant_term": ["钢板"], "2_operation_term": ["切开复位", "内固定术"], "3_disease_term": ["骨折"]}
后发性白内障切开术	13.64001	{"1_region_term": ["白内障"], "2_operation_term": ["切开术"], "3_disease_term": ["后发性"]}
阴道黏膜剥脱术	70.91001	{"1_region_term": ["阴道黏膜"], "2_operation_term": ["剥脱术"]}
胰管套管置换	97.05004	{"1_region_term": ["胰管"], "2_operation_term": ["置换"], "4_implant_term": ["套管"]}
四支以上血管的操作	00.43002	{"1_region_term": ["血管"], "dummy_term": ["的"], "5_others_term": ["四支以上", "操作"]}
经皮心肌活检	37.25001	{"1_region_term": ["心肌"], "2_operation_term": ["活检"], "0_approach_term": ["经皮"]}
浅表淋巴结超声检查	88.79012	{"1_region_term": ["浅表淋巴结"], "2_operation_term": ["超声检查"]}
残余肾切除术	55.52001	{"1_region_term": ["残余肾"], "2_operation_term": ["切除术"]}
趾关节镜检查	80.28001	{"1_region_term": ["趾关节"], "2_operation_term": ["镜检查"]}
纵隔血肿清除术	34.1 003	{"1_region_term": ["纵隔"], "2_operation_term": ["清除术"], "3_disease_term": ["血肿"]}
贴敷治疗(小)	17.95110	{"dummy_term": ["(", ")"], "2_operation_term": ["贴敷治疗"], "5_others_term": ["小"]}
主动脉-二支冠状动脉搭桥术	36.12001	{"1_region_term": ["主动脉", "冠状动脉"], "dummy_term": ["-", "二支"], "2_operation_term": ["搭桥术"]}
颈总动脉切除伴自体血管移植术	38.42002	{"1_region_term": ["颈总动脉"], "dummy_term": ["伴"], "2_operation_term": ["切除", "移植术"], "5_others_term": ["自体血管"]}
眼光学相干断层扫描(OCT)	88.90001	{"dummy_term": ["(", "OCT", ")"], "2_operation_term": ["眼光学相干断层扫描"]}
V型鼓室成形术	19.55001	{"1_region_term": ["鼓室"], "2_operation_term": ["成形术"], "5_others_term": ["V型"]}
伤口引流条置换	97.16002	{"4_implant_term": ["引流条"], "2_operation_term": ["置换"], "3_disease_term": ["伤口"]}
阴道裂伤缝合术	70.71001	{"1_region_term": ["阴道"], "2_operation_term": ["缝合术"], "3_disease_term": ["裂伤"]}
直肠肛门括约肌产科裂伤修补术	75.62001	{"1_region_term": ["直肠肛门括约肌"], "2_operation_term": ["修补术"], "3_disease_term": ["产科裂伤"]}
髋关节脱位切开复位内固定术	79.85001	{"1_region_term": ["髋关节"], "2_operation_term": ["切开复位内固定术"], "3_disease_term": ["脱位"]}
膝关节病损切除术	80.86003	{"1_region_term": ["膝关节"], "2_operation_term": ["病损切除术"]}
同种异体肝肾联合移植术	50.59004	{"1_region_term": ["同种异体肝肾"], "2_operation_term": ["联合移植术"]}
房间隔缺损扩大术	35.41001	{"dummy_term": ["房"], "2_operation_term": ["扩大术"], "3_disease_term": ["间隔缺损"]}
声带固定术	31.69007	{"1_region_term": ["声带"], "2_operation_term": ["固定术"]}
唇部皮肤和皮下坏死组织切除清创术	27.43010	{"1_region_term": ["唇部皮肤和皮下坏死组织"], "2_operation_term": ["切除清创术"]}
输尿管移植术	56.89003	{"1_region_term": ["输尿管"], "2_operation_term": ["移植术"]}
经阴道腹腔镜检查	54.21005	{"dummy_term": ["腹腔镜"], "2_operation_term": ["检查"], "0_approach_term": ["经阴道"]}
直视下二尖瓣切开扩张术	35.12002	{"1_region_term": ["二尖瓣"], "2_operation_term": ["切开扩张术"], "0_approach_term": ["直视下"]}
肘关节镜下韧带重建术	81.93009	{"1_region_term": ["肘关节", "韧带"], "2_operation_term": ["重建术"], "5_others_term": ["镜下"]}
眼睑非全层伴睑缘重建术	08.71001	{"1_region_term": ["眼睑非全层伴睑缘"], "2_operation_term": ["重建术"]}
卵圆孔未闭组织补片修补术	35.61003	{"1_region_term": ["卵圆孔"], "5_others_term": ["组织补片"], "2_operation_term": ["修补术"], "3_disease_term": ["未闭"]}
小夹板固定治疗	17.97310	{"2_operation_term": ["小夹板固定治疗"]}
周围血管治疗性超声	00.03001	{"1_region_term": ["周围血管"], "2_operation_term": ["治疗性超声"]}
鼻内窥镜下额窦开窗术	22.41003	{"1_region_term": ["额窦"], "2_operation_term": ["开窗术"], "0_approach_term": ["鼻内窥镜下"]}
腹腔镜下输卵管甲氨蝶呤注射术[MTX注射术]	66.95001	{"1_region_term": ["输卵管"], "dummy_term": ["[", "MTX", "]"], "2_operation_term": ["注射术", "注射术"], "5_others_term": ["甲氨蝶呤"], "0_approach_term": ["腹腔镜下"]}
颈内静脉-股静脉搭桥术	39.29011	{"1_region_term": ["颈内静脉", "股静脉"], "dummy_term": ["-"], "2_operation_term": ["搭桥术"]}
足神经松解术	04.49030	{"1_region_term": ["足神经"], "2_operation_term": ["松解术"]}
双侧乳房自体脂肪颗粒注射隆胸术	85.55002	{"1_region_term": ["双侧乳房"], "4_implant_term": ["自体脂肪颗粒注射隆胸术"]}
髌骨螺钉内固定术	78.56003	{"1_region_term": ["髌骨"], "2_operation_term": ["内固定术"], "4_implant_term": ["螺钉"]}
多双列神经刺激脉冲发生器置入术	86.95001	{"2_operation_term": ["置入术"], "4_implant_term": ["多双列神经刺激脉冲发生器"]}
巩膜探查术	12.89004	{"1_region_term": ["巩膜"], "2_operation_term": ["探查术"]}
烙治法治疗慢性扁桃体炎治疗	17.99930	{"2_operation_term": ["烙治法", "治疗", "治疗"], "3_disease_term": ["慢性扁桃体炎"]}
肱三头肌缝合术	83.65003	{"1_region_term": ["肱三头肌"], "2_operation_term": ["缝合术"]}
下颌骨劈开术	76.09003	{"1_region_term": ["下颌骨"], "2_operation_term": ["劈开术"]}
根管治疗伴冲洗术	23.71001	{"dummy_term": ["伴"], "2_operation_term": ["根管治疗", "冲洗术"]}
膝关节镜下自体骨软骨移植术	81.47019	{"1_region_term": ["软骨"], "5_others_term": ["自体骨"], "2_operation_term": ["移植术"], "0_approach_term": ["膝关节镜下"]}
三支血管的操作	00.42001	{"1_region_term": ["血管"], "dummy_term": ["的"], "5_others_term": ["三支", "操作"]}
胃超声检查	88.74002	{"1_region_term": ["胃"], "2_operation_term": ["超声检查"]}
荧光支气管镜检查	33.22002	{"2_operation_term": ["荧光支气管镜检查"]}
头皮异物去除	98.22003	{"1_region_term": ["头皮"], "2_operation_term": ["异物去除"]}
鼻功能性检查	89.12001	{"2_operation_term": ["检查"], "5_others_term": ["鼻功能性"]}
结肠镜下活检	45.25003	{"2_operation_term": ["活检"], "0_approach_term": ["结肠镜下"]}
汉密尔顿抑郁评定	94.02008	{"2_operation_term": ["抑郁评定"], "5_others_term": ["汉密尔顿"]}
髌骨稳定术	81.44002	{"1_region_term": ["髌骨"], "2_operation_term": ["稳定术"]}
胃肠核素扫描	92.04001	{"1_region_term": ["胃肠"], "2_operation_term": ["核素扫描"]}
大隐静脉主干激光闭合术	38.59003	{"1_region_term": ["大隐静脉主干"], "2_operation_term": ["激光闭合术"]}
锁骨骨折闭合复位螺钉内固定术	79.19008	{"1_region_term": ["锁骨"], "4_implant_term": ["螺钉"], "2_operation_term": ["闭合复位", "内固定术"], "3_disease_term": ["骨折"]}
气管狭窄松解术	31.79004	{"1_region_term": ["气管"], "2_operation_term": ["松解术"], "3_disease_term": ["狭窄"]}
奥狄括约肌扩张术	51.81001	{"1_region_term": ["奥狄括约肌"], "2_operation_term": ["扩张术"]}
经颞下三叉神经根切断术[Frazier手术]	04.02001	{"1_region_term": ["三叉神经根"], "dummy_term": ["[", "]"], "2_operation_term": ["切断术", "Frazier手术"], "0_approach_term": ["经颞下"]}
电除颤	99.62001	{"2_operation_term": ["电除颤"]}
腹腔镜下双侧腹股沟斜疝无张力修补术	17.22001	{"1_region_term": ["双侧腹股沟"], "0_approach_term": ["腹腔镜下"], "2_operation_term": ["无张力修补术"], "3_disease_term": ["斜疝"]}
肢体静脉核素扫描	92.19002	{"1_region_term": ["肢体静脉"], "2_operation_term": ["核素扫描"]}
肝管切开取石术	51.49004	{"1_region_term": ["肝管切开"], "2_operation_term": ["取石术"]}
听骨链重建术	19.3 001	{"1_region_term": ["听骨链"], "2_operation_term": ["重建术"]}
肺动脉嵌入压监测	89.64003	{"2_operation_term": ["肺动脉嵌入压监测"]}
手X线检查	88.23002	{"1_region_term": ["手"], "2_operation_term": ["X线检查"]}
锁骨下动脉造影	88.44004	{"1_region_term": ["锁骨下动脉"], "2_operation_term": ["造影"]}
耳大神经移植术	04.5 009	{"1_region_term": ["耳大神经"], "2_operation_term": ["移植术"]}
鼻内镜下鼻腔泪囊造口术	09.81004	{"1_region_term": ["鼻腔泪囊"], "2_operation_term": ["造口术"], "0_approach_term": ["鼻内镜下"]}
肝破裂出血止血术	50.99003	{"1_region_term": ["肝"], "2_operation_term": ["止血术"], "3_disease_term": ["破裂出血"]}
外路小梁切除术	12.64004	{"dummy_term": ["外", "路"], "2_operation_term": ["小梁切除术"]}
肱骨内外髁骨折手法整复术	17.97270	{"1_region_term": ["肱骨内外髁"], "2_operation_term": ["手法整复术"], "3_disease_term": ["骨折"]}
尺神经松解术	04.49005	{"1_region_term": ["尺神经"], "2_operation_term": ["松解术"]}
机器人辅助腹腔镜手术	17.42001	{"2_operation_term": ["腹腔镜手术"], "5_others_term": ["机器人辅助"]}
经皮肾动脉去交感神经射频消融术	04.2 015	{"1_region_term": ["肾动脉去交感神经"], "2_operation_term": ["射频消融术"], "0_approach_term": ["经皮"]}
肢体长度测量	93.06001	{"2_operation_term": ["测量"], "5_others_term": ["肢体长度"]}
产前训练	93.37001	{"2_operation_term": ["训练"], "5_others_term": ["产前"]}
腰椎全部间盘假体置入术	84.65001	{"1_region_term": ["腰椎"], "2_operation_term": ["置入术"], "4_implant_term": ["全部间盘假体"]}
下肢异物去除	98.29001	{"1_region_term": ["下肢"], "2_operation_term": ["异物去除"]}
疱液抽取术	86.01005	{"2_operation_term": ["疱液抽取术"]}
乙状结肠病损切除术	45.41014	{"1_region_term": ["乙状结肠"], "2_operation_term": ["病损切除术"]}
经皮肠系膜上静脉取栓术	39.79029	{"1_region_term": ["肠系膜上静脉"], "2_operation_term": ["取栓术"], "0_approach_term": ["经皮"]}
颏舌肌前移术	25.59009	{"1_region_term": ["颏舌肌"], "2_operation_term": ["前移术"]}
碳酸锂治疗	94.22001	{"2_operation_term": ["治疗"], "5_others_term": ["碳酸锂"]}
锁骨下动脉栓塞术	39.79013	{"1_region_term": ["锁骨下动脉"], "2_operation_term": ["栓塞术"]}
腹腔镜下直肠-阴道隔切除术	48.82001	{"1_region_term": ["直肠", "阴道隔"], "dummy_term": ["-"], "2_operation_term": ["切除术"], "0_approach_term": ["腹腔镜下"]}
等份联体双胎分离术	84.92001	{"2_operation_term": ["分离术"], "5_others_term": ["等份联体双胎"]}
鼻中隔穿孔修补术	21.88001	{"1_region_term": ["鼻中隔"], "2_operation_term": ["修补术"], "3_disease_term": ["穿孔"]}
女性外阴皮肤和皮下坏死组织切除清创术	71.3 023	{"1_region_term": ["女性外阴皮肤和皮下坏死组织"], "2_operation_term": ["切除清创术"]}
眼睑病损破坏术	08.25001	{"1_region_term": ["眼睑"], "2_operation_term": ["破坏术"], "3_disease_term": ["病损"]}
腹腔镜下幽门环肌层切开术	43.3 001	{"1_region_term": ["幽门环"], "2_operation_term": ["肌层切开术"], "0_approach_term": ["腹腔镜下"]}
乳腺局部扩大切除术	85.23001	{"1_region_term": ["乳腺"], "2_operation_term": ["局部扩大切除术"]}
宫腔镜下子宫内膜成形术	68.29019	{"1_region_term": ["子宫内膜"], "2_operation_term": ["成形术"], "0_approach_term": ["宫腔镜下"]}
肩胛骨病损切除术	77.61001	{"1_region_term": ["肩胛骨"], "2_operation_term": ["病损切除术"]}
部分角膜缘移植术	11.60002	{"1_region_term": ["部分角膜缘"], "2_operation_term": ["移植术"]}
颈伸肌部分切除术	83.45004	{"1_region_term": ["颈伸肌"], "2_operation_term": ["部分切除术"]}
牙种植二期手术(种植体基桩连接术)	23.6 004	{"dummy_term": ["(", ")"], "2_operation_term": ["牙种植二期手术", "连接术"], "4_implant_term": ["种植体基桩"]}
肱骨大结节骨折手法整复术	17.97230	{"1_region_term": ["肱骨大结节"], "2_operation_term": ["手法整复术"], "3_disease_term": ["骨折"]}
前臂离断术	84.05001	{"1_region_term": ["前臂"], "2_operation_term": ["离断术"]}
乙状结肠镜检查	45.24001	{"2_operation_term": ["乙状结肠镜检查"]}
宫颈周围子宫去神经术	69.3 001	{"1_region_term": ["宫颈周围子宫"], "2_operation_term": ["去神经术"]}
膀胱憩室切除术	57.59004	{"1_region_term": ["膀胱憩室"], "2_operation_term": ["切除术"]}
膝关节超声检查	88.79009	{"1_region_term": ["膝关节"], "2_operation_term": ["超声检查"]}
结膜穹窿成形术	10.43002	{"1_region_term": ["结膜穹窿"], "2_operation_term": ["成形术"]}
心房部分切除术	37.33011	{"1_region_term": ["心房"], "2_operation_term": ["部分切除术"]}
直肠直线切开术[Panas手术]	48.0 004	{"1_region_term": ["直肠"], "dummy_term": ["[", "]"], "2_operation_term": ["直线切开术", "Panas手术"]}
膈肌部分切除术	34.81003	{"1_region_term": ["膈肌"], "2_operation_term": ["部分切除术"]}
踝关节骨折切开复位术	79.27001	{"1_region_term": ["踝关节"], "2_operation_term": ["切开复位术"], "3_disease_term": ["骨折"]}
心包剥脱术	37.31004	{"1_region_term": ["心包"], "2_operation_term": ["剥脱术"]}
腹腔镜辅助经阴道子宫广泛性切除术	68.71001	{"1_region_term": ["子宫"], "2_operation_term": ["广泛性切除术"], "0_approach_term": ["腹腔镜辅助经阴道"]}
胃底折叠术[Nissen手术]	44.66001	{"1_region_term": ["胃底"], "dummy_term": ["[", "]"], "2_operation_term": ["折叠术", "Nissen手术"]}
脑室-骨髓分流术	02.39004	{"1_region_term": ["脑室", "骨髓"], "dummy_term": ["-"], "2_operation_term": ["分流术"]}
髋关节镜下软骨成形术	81.40006	{"1_region_term": ["软骨"], "2_operation_term": ["成形术"], "0_approach_term": ["髋关节镜下"]}
松果体全部切除术	07.54001	{"1_region_term": ["松果体"], "2_operation_term": ["全部切除术"]}
壁细胞迷走神经切断术	44.02002	{"1_region_term": ["壁细胞迷走神经"], "2_operation_term": ["切断术"]}
双侧睾丸根治性切除术	62.41002	{"1_region_term": ["双侧睾丸"], "2_operation_term": ["根治性切除术"]}
胫骨取骨术	77.77002	{"1_region_term": ["胫骨"], "2_operation_term": ["取骨术"]}
桡骨切除术	77.92002	{"1_region_term": ["桡骨"], "2_operation_term": ["切除术"]}
空肠破裂修补术	46.73003	{"1_region_term": ["空肠"], "2_operation_term": ["破裂修补术"]}
颅骨骨瓣修补术	02.03001	{"1_region_term": ["颅骨"], "2_operation_term": ["修补术"], "3_disease_term": ["骨瓣"]}
耳廓成形术	18.71001	{"1_region_term": ["耳廓"], "2_operation_term": ["成形术"]}
供者采血	99.01001	{"2_operation_term": ["供者采血"]}
髌骨部分切除术	77.86001	{"1_region_term": ["髌骨"], "2_operation_term": ["部分切除术"]}
输卵管假体置入术	66.93001	{"2_operation_term": ["置入术"], "4_implant_term": ["输卵管假体"]}
动脉导管未闭切断缝合术	38.85012	{"1_region_term": ["动脉导管"], "5_others_term": ["切断"], "2_operation_term": ["缝合术"], "3_disease_term": ["未闭"]}
成份血细胞输入	99.04001	{"2_operation_term": ["输入"], "5_others_term": ["成份血细胞"]}
三尖瓣瓣周漏修补术	35.95005	{"1_region_term": ["三尖瓣"], "2_operation_term": ["修补术"], "3_disease_term": ["瓣周漏"]}
